mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,BJ Hodge,Pankaj Singh,29,1,3.3,29,1,14,9,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,BJ Hodge,Pankaj Singh,33,1,3.4,33,1,14,13,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,BJ Hodge,Pankaj Singh,33,1,3.5,33,1,14,13,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,BJ Hodge,Pankaj Singh,37,1,3.6,37,1,17,14,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,37,1,4.1,37,1,17,14,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,39,1,4.2,39,1,17,16,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,39,1,4.3,39,1,17,16,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,43,1,4.4,43,1,20,17,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,43,1,4.5,43,0,20,17,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,44,1,4.6,43,0,21,17,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,A Kumble,44,1,5.1,43,0,21,17,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,A Kumble,44,1,5.2,42,0,21,17,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,A Kumble,45,1,5.3,43,0,22,17,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,BJ Hodge,A Kumble,45,1,5.4,42,0,22,17,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,BJ Hodge,A Kumble,45,2,5.5,42,1,22,17,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,A Kumble,45,2,5.6,42,1,22,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,45,2,6.1,38,1,22,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,45,2,6.2,37,1,22,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,46,2,6.3,37,1,23,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,47,2,6.4,38,1,23,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,48,2,6.5,35,1,24,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,48,2,6.6,35,1,24,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,A Kumble,48,2,7.1,35,1,24,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,A Kumble,52,2,7.2,38,1,28,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,A Kumble,53,2,7.3,35,1,29,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,A Kumble,53,2,7.4,30,1,29,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,A Kumble,53,2,7.5,30,1,29,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,A Kumble,53,2,7.6,30,1,29,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,54,2,8.1,31,1,30,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,54,2,8.2,31,1,30,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,SC Ganguly,P Kumar,54,3,8.3,25,2,30,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,P Kumar,55,3,8.4,22,2,30,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,55,3,8.5,22,2,30,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,P Kumar,56,3,8.6,19,2,31,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,RE van der Merwe,56,3,9.1,19,2,31,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,RE van der Merwe,57,3,9.2,18,2,32,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,RE van der Merwe,57,3,9.3,18,2,32,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,RE van der Merwe,58,3,9.4,15,2,32,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,RE van der Merwe,59,3,9.5,16,2,33,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,RE van der Merwe,61,3,9.6,17,2,33,4,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,KP Pietersen,62,3,10.1,18,2,34,4,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Pietersen,62,3,10.2,18,2,34,4,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Pietersen,63,3,10.3,18,2,34,5,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,KP Pietersen,64,3,10.4,19,2,35,5,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Pietersen,65,3,10.5,20,1,35,6,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,KP Pietersen,66,3,10.6,21,1,36,6,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,KP Appanna,70,3,11.1,25,1,40,6,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,CH Gayle,KP Appanna,70,4,11.2,25,2,40,6,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Appanna,70,4,11.3,24,2,6,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Appanna,71,4,11.4,24,2,7,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,KP Appanna,73,4,11.5,25,2,7,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,KP Appanna,74,4,11.6,26,2,7,3,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,KP Pietersen,76,4,12.1,28,2,7,5,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,KP Pietersen,76,4,12.2,24,2,7,5,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,KP Pietersen,77,4,12.3,24,2,7,6,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Pietersen,78,4,12.4,25,2,8,6,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,KP Pietersen,79,4,12.5,26,2,8,7,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Pietersen,80,4,12.6,27,2,9,7,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Appanna,84,4,13.1,30,2,13,7,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Appanna,85,4,13.2,31,2,14,7,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,KP Appanna,86,4,13.3,32,1,14,8,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Appanna,87,4,13.4,32,1,15,8,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,KP Appanna,88,4,13.5,33,1,15,9,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Appanna,89,4,13.6,33,1,16,9,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,A Kumble,89,4,14.1,33,1,16,9,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,A Kumble,90,4,14.2,33,1,17,9,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,A Kumble,92,4,14.3,35,1,17,11,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,A Kumble,93,4,14.4,35,1,17,12,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,A Kumble,93,4,14.5,34,1,17,12,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,A Kumble,94,4,14.6,33,1,18,12,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Appanna,95,4,15.1,33,1,19,12,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,KP Appanna,96,4,15.2,34,1,19,13,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Appanna,100,4,15.3,37,1,23,13,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Appanna,100,4,15.4,36,1,23,13,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,KP Appanna,101,4,15.5,36,1,24,13,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,KP Appanna,107,4,15.6,41,1,24,19,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,A Kumble,108,4,16.1,38,1,25,19,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,A Kumble,110,4,16.2,40,0,25,21,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,WP Saha,A Kumble,110,5,16.3,40,1,25,21,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,A Kumble,111,5,16.4,40,1,26,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,LR Shukla,A Kumble,112,5,16.5,39,1,26,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,A Kumble,113,5,16.6,39,1,27,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,RE van der Merwe,115,5,17.1,39,1,29,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,RE van der Merwe,116,5,17.2,40,1,30,0,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,LR Shukla,RE van der Merwe,118,5,17.3,41,1,30,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,LR Shukla,RE van der Merwe,118,6,17.4,40,2,30,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,AB Agarkar,RE van der Merwe,119,6,17.5,40,2,30,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,RE van der Merwe,121,6,17.6,41,2,32,1,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,AB Agarkar,P Kumar,122,6,18.1,38,2,32,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,P Kumar,126,6,18.2,41,2,36,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,P Kumar,130,6,18.3,44,2,40,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,P Kumar,131,6,18.4,44,2,41,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,AB Agarkar,P Kumar,132,6,18.4,44,2,41,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,AB Agarkar,P Kumar,132,6,18.5,43,2,41,2,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,AB Agarkar,P Kumar,133,6,18.6,44,2,41,3,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,AB Agarkar,RE van der Merwe,134,6,19.1,44,2,41,4,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,RE van der Merwe,135,6,19.2,43,2,41,4,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,AB Agarkar,RE van der Merwe,136,6,19.3,43,2,41,5,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,RE van der Merwe,137,6,19.4,44,2,42,5,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,AB Agarkar,RE van der Merwe,138,6,19.5,44,2,42,6,139
71,2009-04-29,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,MN van Wyk,RE van der Merwe,139,6,19.6,44,2,43,6,139
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,Z Khan,0,0,0.1,0,0,0,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,Z Khan,1,0,0.2,1,0,1,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,Z Khan,2,0,0.3,2,0,1,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,Z Khan,3,0,0.4,3,0,2,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,Z Khan,5,0,0.5,5,0,3,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,Z Khan,5,0,0.6,5,0,3,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,SL Malinga,5,0,1.1,5,0,3,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,SL Malinga,5,0,1.2,5,0,3,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,SL Malinga,5,0,1.3,5,0,3,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,SL Malinga,6,0,1.4,6,0,3,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,SL Malinga,6,0,1.5,6,0,3,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,SL Malinga,6,0,1.6,6,0,3,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,Z Khan,7,0,2.1,7,0,4,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,Z Khan,8,0,2.2,8,0,4,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,Z Khan,8,0,2.3,8,0,4,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,Z Khan,9,0,2.4,9,0,5,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,Z Khan,9,0,2.5,9,0,5,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,Z Khan,10,0,2.6,10,0,5,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,Harbhajan Singh,11,0,3.1,11,0,6,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,Harbhajan Singh,12,0,3.2,12,0,6,6,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,Harbhajan Singh,12,0,3.3,12,0,6,6,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,Harbhajan Singh,18,0,3.4,18,0,12,6,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,K Goel,Harbhajan Singh,18,1,3.5,18,1,12,6,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,18,1,3.6,18,1,6,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,DJ Bravo,18,1,4.1,18,1,6,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,DJ Bravo,18,1,4.2,18,1,6,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RS Bopara,DJ Bravo,18,2,4.3,18,2,6,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,19,2,4.3,19,2,0,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,19,2,4.4,19,2,0,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,19,2,4.5,19,2,0,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,DJ Bravo,23,2,4.6,23,2,4,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,23,2,5.1,22,2,4,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,23,2,5.2,21,2,4,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,24,2,5.3,21,2,4,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,24,2,5.4,19,2,4,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,25,2,5.5,20,2,5,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,26,2,5.6,21,2,5,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,JP Duminy,27,2,6.1,22,2,5,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,28,2,6.2,23,2,6,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,JP Duminy,29,2,6.3,23,2,6,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,30,2,6.4,24,2,7,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,JP Duminy,31,2,6.5,25,2,7,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,32,2,6.6,25,2,8,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,32,2,7.1,24,2,8,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,33,2,7.2,25,2,9,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,34,2,7.3,25,2,9,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,Harbhajan Singh,35,2,7.4,26,2,10,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,39,2,7.5,29,2,10,9,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,40,2,7.6,29,2,10,10,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,JP Duminy,41,2,8.1,29,2,11,10,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,41,2,8.2,29,2,11,10,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,JP Duminy,41,3,8.3,23,3,11,10,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,JP Duminy,41,3,8.4,23,2,11,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,JP Duminy,41,3,8.5,23,2,11,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,JP Duminy,42,3,8.6,24,2,11,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,SR Tendulkar,44,3,9.1,26,2,11,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,SR Tendulkar,45,3,9.2,27,1,11,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,SR Tendulkar,46,3,9.2,27,1,11,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,SR Tendulkar,47,3,9.3,28,1,11,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,SR Tendulkar,48,3,9.4,29,1,11,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,SR Tendulkar,49,3,9.5,26,1,12,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,SR Tendulkar,50,3,9.6,27,1,12,6,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,ST Jayasuriya,51,3,10.1,28,1,12,7,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,ST Jayasuriya,52,3,10.2,28,1,13,7,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,DPMD Jayawardene,ST Jayasuriya,52,4,10.3,28,2,13,7,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,ST Jayasuriya,53,4,10.4,28,2,14,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,ST Jayasuriya,54,4,10.5,28,2,14,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,ST Jayasuriya,55,4,10.6,28,2,15,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,56,4,11.1,28,2,16,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,Harbhajan Singh,57,4,11.2,28,2,16,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,58,4,11.3,28,2,17,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,Harbhajan Singh,58,4,11.4,27,2,17,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,Harbhajan Singh,59,4,11.5,27,2,17,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Harbhajan Singh,60,4,11.6,28,2,18,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,JP Duminy,60,4,12.1,27,2,18,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,JP Duminy,60,4,12.2,26,2,18,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,JP Duminy,62,4,12.3,27,2,20,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,JP Duminy,68,4,12.4,29,2,26,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,JP Duminy,69,4,12.5,29,2,27,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,JP Duminy,74,4,12.5,33,2,27,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,JP Duminy,75,4,12.6,34,2,27,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,SL Malinga,75,4,13.1,34,1,27,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,SL Malinga,76,4,13.1,35,1,27,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,SL Malinga,77,4,13.2,36,1,27,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,SL Malinga,77,4,13.3,35,1,27,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,SL Malinga,78,4,13.4,34,1,28,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,SL Malinga,79,4,13.5,34,1,28,6,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,SL Malinga,80,4,13.6,34,1,29,6,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Z Khan,82,4,14.0,35,1,29,6,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,Z Khan,83,4,14.1,35,1,29,7,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Z Khan,84,4,14.2,35,1,30,7,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,IK Pathan,Z Khan,84,5,14.3,34,2,30,7,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,WA Mota,Z Khan,85,5,14.4,34,2,30,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Z Khan,85,5,14.5,33,2,30,1,119
